PolicyID,PolicyName,PolicyIntro,pol_intro,Special_Key
pol_2071,맞춤형 기술인력 교육지원사업,지역산업 수요에 맞는 현장기술 인력을 단기간 맞춤형 교육을 실시하여 청·충장년 실업자에게 취업기회 제공,지역산업 수요에 맞는 현장기술 인력을 단기간 맞춤형 교육을 실시하여 청·충장년 실업자에게 취업기회 제공,
pol_2067,도시청년 농촌마을 쨈매창업,농산물 생산가공유통에 관련된 시설에 역량 있는 도시청년을 배치하여 청년들에게 일자리를 제공하고 역량을 강화시키는 융복한 시스템을 구축하는 사업,농산물 생산가공유통에 관련된 시설에 역량 있는 도시청년을 배치하여 청년들에게 일자리를 제공하고 역량을 강화시키는 융복한 시스템을 구축하는 사업,
pol_2026,드림예술공연단육성지원사업,공연예술분야 예술인의 지속가능한 일자리 창출,공연예술분야 예술인의 지속가능한 일자리 창출,
pol_1995,연료전지 시스템 전주기 R&D 고급 트랙,"기업에서 요구하는 맞춤형 연료전지 연구개발 인력(석/박사) 양성 지원 추진, 참여기업 연계 R&D 과제 수행을 통해 기업의 애로기술 해결 및 실무 능력을 갖춘 고급인력 양성 이학계열, 이학, 이학계, 공학계열, 공학, 공학계, 에너지","기업에서 요구하는 맞춤형 연료전지 연구개발 인력(석/박사) 양성 지원 추진, 참여기업 연계 R&D 과제 수행을 통해 기업의 애로기술 해결 및 실무 능력을 갖춘 고급인력 양성","이학계열, 이학, 이학계, 공학계열, 공학, 공학계, 에너지"
pol_1994,이공분야 대학 중점연구소 지원,이공분야 대학교 연구소 연구역량 강화와 고급전문인력 양성하여 취업연계 지원,이공분야 대학교 연구소 연구역량 강화와 고급전문인력 양성하여 취업연계 지원,
pol_1993,소프트웨어중심대학지원,산업계에서 요구하는 SW전문 인력을 충분히 공급하고자 대학 SW교육을 현장 수요기반으로 혁신,산업계에서 요구하는 SW전문 인력을 충분히 공급하고자 대학 SW교육을 현장 수요기반으로 혁신,
pol_1991,지역특화 청년무역전문가 양성사업,무역실무 및 현장학습을 통해 전문인력 양성,무역실무 및 현장학습을 통해 전문인력 양성,
pol_1990,ICT기업 맞춤형 전문인력 양성사업,ICT 기업 수요에 맞는 우수 전문인력 양성 공급으로 기업 경젱력 강화 및 교육생 취업기회 제공,ICT 기업 수요에 맞는 우수 전문인력 양성 공급으로 기업 경젱력 강화 및 교육생 취업기회 제공,
pol_1988,대학 산학관 커플링 사업,도·대학·기업 협력체계를 구축하여 기업에 필요한 전문인력 양성·공급으로 일자리 미스매치 해소 및 청년 취업률 제고,도·대학·기업 협력체계를 구축하여 기업에 필요한 전문인력 양성·공급으로 일자리 미스매치 해소 및 청년 취업률 제고,
pol_1978,지역산업 맞춤형 일자리창출지원사업,지역의 핵심 일자리 문제 해결을 위해 지역내 다양한 인적.물적 자원을 활용하여 지역의 종합적인 일자리창출 및 일자리 질 개선 지원,지역의 핵심 일자리 문제 해결을 위해 지역내 다양한 인적.물적 자원을 활용하여 지역의 종합적인 일자리창출 및 일자리 질 개선 지원,
pol_1971,농촌과소화마을 대응인력 육성지원,"과소 읍, 면, 마을 등 농촌지역 생활기능 복원과 공동체 활동체를 위한 청년인력 육성 전문교육 및 활동 지원 ","과소 읍, 면, 마을 등 농촌지역 생활기능 복원과 공동체 활동체를 위한 청년인력 육성 전문교육 및 활동 지원",
pol_1970,농촌청년 현장활동가 육성,농촌 고령화로 젊은 층이 부족한 농촌 읍면지역과 과소화 마을에서 농촌정착을 희망하는 청년들을 배치하여 청년들의 일자리 제공 및 농촌 활력을 추진하는 사업,농촌 고령화로 젊은 층이 부족한 농촌 읍면지역과 과소화 마을에서 농촌정착을 희망하는 청년들을 배치하여 청년들의 일자리 제공 및 농촌 활력을 추진하는 사업,
pol_1958,지역활력 일자리지원,지역사회에 필요한 다양한 서비스를 청년의 일자리로 기획하고 제공,지역사회에 필요한 다양한 서비스를 청년의 일자리로 기획하고 제공,
pol_1957,지역산업맞춤형 일자리창출 지원사업,지역사회 및 지역산업에 맞는 일자리를 창출하여 지역경제 활성화에 기여,지역사회 및 지역산업에 맞는 일자리를 창출하여 지역경제 활성화에 기여,
pol_1954,방학중 대학생 일자리사업,관내 대학생들이게 행정체험과 자기계발에 필요한 재정마련 기회 제공 지역인재,관내 대학생들이게 행정체험과 자기계발에 필요한 재정마련 기회 제공,지역인재
pol_1951,나는 목수다,청년에게 적합한 지역일자리를 발굴하고 제공하여 자산형성이 가능한 수준의 소득을 창출하는 지속가능한 경제활동 지원,청년에게 적합한 지역일자리를 발굴하고 제공하여 자산형성이 가능한 수준의 소득을 창출하는 지속가능한 경제활동 지원,
pol_1949,다문화가족 공공기관 통번역서비스 지원인력 확충,청년에게 적합한 지역일자리를 발굴하고 제공하여 자산형성이 가능한 수준의 소득을 창출하는 지속가능한 경제활동 지원 결혼이주여성,청년에게 적합한 지역일자리를 발굴하고 제공하여 자산형성이 가능한 수준의 소득을 창출하는 지속가능한 경제활동 지원,결혼이주여성
pol_1948,희망심어주기 청년일자리지원,청년에게 적합한 지역일자리를 발굴하고 제공하여 자산형성이 가능한 수준의 소득을 창출하는 지속가능한 경제활동 지원 군인,청년에게 적합한 지역일자리를 발굴하고 제공하여 자산형성이 가능한 수준의 소득을 창출하는 지속가능한 경제활동 지원,군인
pol_1947,지역문화관광기획자 청춘PD 지원,청년에게 적합한 지역일자리를 발굴하고 제공하여 자산형성이 가능한 수준의 소득을 창출하는 지속가능한 경제활동 지원,청년에게 적합한 지역일자리를 발굴하고 제공하여 자산형성이 가능한 수준의 소득을 창출하는 지속가능한 경제활동 지원,
pol_1910,농어업법인청년일자리사업,청년채용시 1인당 매월 170만원씩 12개월 지원,청년채용시 1인당 매월 170만원씩 12개월 지원,
pol_1907,방학중 대학생일자리사업,대학생들에게 방학중 일자리 제공 및 행정 체험 추진,대학생들에게 방학중 일자리 제공 및 행정 체험 추진,
pol_1904,사회적경제 청년혁신가 지원,도내 사회적경제 사업장에 청년혁신가를 배치하여 사업장 활성화와 지속가능한 청년일자리 창출,도내 사회적경제 사업장에 청년혁신가를 배치하여 사업장 활성화와 지속가능한 청년일자리 창출,
pol_1891,청년 스타 유튜버양성 프로젝트,유튜브를 활용한 사업 홍보 및 1인 미디어 크리에이터 양성을 위해 영상 콘텐츠 제작 교육 및 창업지원금 지원,유튜브를 활용한 사업 홍보 및 1인 미디어 크리에이터 양성을 위해 영상 콘텐츠 제작 교육 및 창업지원금 지원,
pol_1890,해남군 사회적경제기업 청년매니저 운영사업,"청년매니저를 양성하여 사회적기업, 마을기업, 협동조합  등에 배치함으로써 일자리 창출 및 사회적경제기업 육성 지원 ","청년매니저를 양성하여 사회적기업, 마을기업, 협동조합  등에 배치함으로써 일자리 창출 및 사회적경제기업 육성 지원",
pol_1859,맞춤형 산업인력양성사업(테크니션스쿨) 운영,"지역의 젊은이들에게 여수산단 기업체에서 필요로 하는 맞춤형 직무교육을 통해, 취업 경쟁력 강화 및 양질의 일자리 창출에 기여하고자 함 ","지역의 젊은이들에게 여수산단 기업체에서 필요로 하는 맞춤형 직무교육을 통해, 취업 경쟁력 강화 및 양질의 일자리 창출에 기여하고자 함",
pol_1811,환경측정분석 전문인력 양성교육 계획,환경분야 수질 및 대기 중 유해화학물질 등 유해요소에 대한 분석 기능 강화로 측정분석 시장 확대 전망에 따른 인력양성 필요,환경분야 수질 및 대기 중 유해화학물질 등 유해요소에 대한 분석 기능 강화로 측정분석 시장 확대 전망에 따른 인력양성 필요,
pol_1794,농촌청년 일자리 지원,"농기계 임대사업소에서 농기계 정비, 수리, 임대 등의 업무를 수행할 인력 고용으로 농촌청년 일자리 창출 및 농번기 농촌일손 부족에 대처 ","농기계 임대사업소에서 농기계 정비, 수리, 임대 등의 업무를 수행할 인력 고용으로 농촌청년 일자리 창출 및 농번기 농촌일손 부족에 대처",
pol_1768,수산물품질관리사 채용 활성화 지원,수산물품질관리사 자격을 취득한 청년이 수산분야 가공기업에 취업 할 수 있는 기회 확대를 위해 인건비 일부 지원 수산식품품질관리,수산물품질관리사 자격을 취득한 청년이 수산분야 가공기업에 취업 할 수 있는 기회 확대를 위해 인건비 일부 지원,수산식품품질관리
pol_1544,"2020 뉴딜일자리사업
(문화예술전문가양성사업/도심지역 특화 문화기획자 양성사업)",청년 미취업자를 대상으로 재단 내 뉴딜일자리 사업을 추진하여 문화도시 중구를 위한 청년일자리 창출에 기여하고자 함 문화사업 관련 사업으로 면접으로 선정,청년 미취업자를 대상으로 재단 내 뉴딜일자리 사업을 추진하여 문화도시 중구를 위한 청년일자리 창출에 기여하고자 함,문화사업 관련 사업으로 면접으로 선정
pol_1527,무역&SC IT&패션의류 무역마스터 전문가 양성 사업,"한국무역협회와 공동으로 무역&SC IT&패션의류 무역마스터 전문가 양성 사업추진하여 세계시장을 누비는 글로벌 인재양성, 국내·외 우수기업에 취업하도록 지원 무역마스터 : 이공계 및 제외국어 전공자 우대
SC IT마스터 : IT 관련 전공 및 어학 전공자 우대
패션의류 무역마스터 : 패션의류섬유 관련 전공자 우대","한국무역협회와 공동으로 무역&SC IT&패션의류 무역마스터 전문가 양성 사업추진하여 세계시장을 누비는 글로벌 인재양성, 국내·외 우수기업에 취업하도록 지원","무역마스터 : 이공계 및 제외국어 전공자 우대
SC IT마스터 : IT 관련 전공 및 어학 전공자 우대
패션의류 무역마스터 : 패션의류섬유 관련 전공자 우대"
pol_1505,"ICT, AI 특화 전문기술 인재양성",청년과 고용취약계층에게 지역산업과 연계된 생산적 일자리 발굴로 직무역량을 높이고 민간취업 연계 강화,청년과 고용취약계층에게 지역산업과 연계된 생산적 일자리 발굴로 직무역량을 높이고 민간취업 연계 강화,
